date,SPY,QQQ,IWM,TLT,GLD,XLF,XLK,XLE,XLV,XLU
2021-01-29,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2021-02-26,0.03822010569426717,0.05367808072605613,0.008431577794274862,0.547464318783858,0.08082397853010871,0.02267638074322946,0.02651698974000737,0.004114312561280749,0.19930336184495506,0.018770893581962562
2021-03-31,0.012395579816325877,0.0021269880011994965,0.0014377104976643295,0.6118609483849116,0.080823976724006,0.06884890557800503,0.0014196809247773478,0.025745141132463206,0.1952746024380072,6.646650263998063e-05
2021-04-30,0.00010386457395743755,1.7426128753977667e-06,1.2282218556717992e-05,0.6228990329042047,0.08081593228279066,0.14752209015855888,3.4517946941731303e-06,4.437910433547055e-05,0.14664440854133046,0.0019528158086961345
2021-05-28,0.00041542740533697574,8.107604875973448e-05,0.0001070699694201879,0.6534936100477675,0.08064814993698159,0.18073742476953972,8.004794345446345e-05,5.981420580099535e-05,0.08040070321755413,0.0039766764553847795
2021-06-30,0.0006222654306442416,7.779733342108442e-05,0.00028597181638439465,0.6471372755554519,0.0467073069957886,0.22134754904242057,7.52023013432945e-05,0.00012446877295150649,0.08040063717164939,0.0032215255799449625
2021-07-30,0.006327590171737002,0.001324225676291133,0.002928483414171312,0.6477937881894624,0.029934120235879925,0.2213459573848694,0.0012297272211034,0.0015903048952194676,0.050224252489049256,0.037301550322216645
2021-08-31,0.0009541550663696665,0.00018343253134419285,0.00023145005193223294,0.5985786103506404,0.08196855503462538,0.22834937072641878,0.00017437744759401207,0.00012144335469117287,0.045587047790397385,0.04385155764598669
2021-09-30,0.00043820257994669186,0.00019841670372282156,0.00021996251201665431,0.5979498358231944,0.10109551044963702,0.2284701298126005,0.00016943918810678047,0.0015931592373584504,0.045546886174491735,0.024318457518925047
2021-10-29,0.0009282909839319674,0.0002654959026684456,0.00014883838196536763,0.5127485680498314,0.12174575810146177,0.2284864581894999,0.0002487581109903705,0.0039036363673321654,0.08047963733063333,0.05104455858168536
2021-11-30,0.0008613241402043073,0.00021966177306353315,0.0001309594965627515,0.4832156699170171,0.15149056532118774,0.22868474037329287,0.00021894261443331387,0.0012986386206072504,0.0805958788351708,0.05328361890846035
2021-12-31,0.0002252326415364276,5.959539866706808e-05,6.607555730293578e-05,0.4788624329164662,0.1607739566144731,0.17852147224414483,5.704746301640932e-05,0.02921034276877618,0.09900041118107056,0.05322343321454633
2022-01-31,0.0028066343413380274,0.0004942457932928101,0.0002204240413163992,0.3602720238699231,0.16026900914652717,0.17836243206535876,0.0004460446028906615,0.07997288506114755,0.17593957530471221,0.04121672577349348
2022-02-28,0.002624198743777882,0.000527442944711874,0.00032472339592467305,0.3270030732903048,0.16995538189670084,0.18322846015585484,0.0007001240736065653,0.09337505577860386,0.22022659002907752,0.002034949691437147
2022-03-31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2022-04-29,0.03026897946889419,0.009552856589470702,0.00968374218563982,0.23174742878843474,0.30064853591557555,0.11475026775853366,0.009795415057034655,0.05198525388104258,0.14246492440105796,0.09910259595431611
2022-05-31,0.004574686953795271,0.0005627325329057667,0.0009688059287394329,0.2490173404340739,0.3306181411846936,0.11523153152537026,0.0005979255324853011,0.049245310614682375,0.14817794651882923,0.10100557877442481
2022-06-30,0.0014780443635059829,0.00041138494357372213,0.001111380980088623,0.24897256705736817,0.4306251053951564,0.22924221060263336,0.0004469063227143491,0.021123432136794785,0.004670372037154962,0.061918596161009545
2022-07-29,0.00632875673453516,0.0021486986779101517,0.002127839065665105,0.23581578874949566,0.43038009252066983,0.2337156508195131,0.0023491116194896615,0.0033650651925805,0.014575221725029914,0.06919377489511119
2022-08-31,0.005482960438478782,0.0020945722917773833,0.003110918443291012,0.233369639463949,0.4688909438090687,0.19744041728050077,0.0020445015312261015,0.006315544342600462,0.013312425017158612,0.06793807738194918
2022-09-30,0.002533012945458953,0.0007592672827899453,0.0013102773746230592,0.24042958565904035,0.4939235530693785,0.18500185146187648,0.000871030257403711,0.001756300016516161,0.01686792280920954,0.056547199123703366
2022-10-31,0.002432741314714487,0.0006181531383687029,0.001156398227986152,0.2404295797260968,0.4998052253487971,0.17384077933587294,0.0006436033301257808,0.003801278205949093,0.016637400728853845,0.06063484064323505
2022-11-30,0.002251700181087793,0.0005606271545023007,0.0010483480377732903,0.24040701532669329,0.5141662165239747,0.159271759172977,0.0005879385371619574,0.0029676578794014534,0.0166365837423524,0.062102153444075825
2022-12-30,0.0016207306735267887,0.0004971922952135423,0.000788866192166649,0.24040252155531822,0.5183124490496793,0.15317047157325034,0.0005010809359339111,0.005951988437051803,0.016617853543527402,0.06213684574433216
2023-01-31,0.0067588683691059545,0.001846982572207038,0.0035738595830516464,0.24052264389376055,0.512211299040851,0.13317561190240312,0.001881467562901211,0.005283469102103756,0.05468125552163061,0.04006454245198502
2023-02-28,0.005892034947597597,0.001751838321212516,0.0028702582434135763,0.2572260944108539,0.5225597245673553,0.12882095874390168,0.0018790999533783127,0.008303448407193265,0.055811585031816525,0.014884957373277307
2023-03-31,0.004236710548326223,0.0012127839947264785,0.0020603021688981723,0.2572260952029353,0.5536217045318238,0.04353794528736015,0.0012635286754462869,0.008811621251284407,0.08531999032137011,0.042709318017829005
2023-04-28,0.0014910638388319407,0.0003167757833924931,0.0003129493127373292,0.2430932714412209,0.553621702825222,0.04400408304813831,0.0003231960017875129,0.014795442959226888,0.11484082735906348,0.02720068743037916
2023-05-31,0.0036432193915501704,0.0011787943408108918,0.0014828283159155349,0.2812716869169255,0.4667373380850938,0.044822262240702904,0.001084940191260382,0.0036790688385016173,0.18691701191692617,0.00918284976231304
2023-06-30,0.002753895210536968,0.0006831128486800117,0.0009315829696442764,0.30098220409044346,0.4305476466156564,0.007653360939854236,0.0006016802032928549,0.005653471253755562,0.23340565056983095,0.016787395298305315
2023-07-31,0.000613450660715572,2.247235249315534e-06,0.0001864016466838797,0.3022552550378698,0.40339777827538875,0.0003118505862913733,2.3207465282862983e-06,0.054610308230106076,0.234521912339004,0.004098475242162999
2023-08-31,0.0007768584020995142,0.00017991218645822533,0.0001541040152816806,0.3022552549750001,0.40214764042478335,0.0016128846865768984,0.00013548191112344618,0.0003338627621638843,0.28872522303093695,0.0036787776055759902
2023-09-29,0.0006949410127881154,0.00027736631028151085,0.0002645246526018853,0.250107963506518,0.35333312107284454,0.0016523266460676258,0.0003578563659751329,0.06982897973300649,0.32240648074491585,0.0010764399550009926
2023-10-31,0.002939255776188016,0.001628735744964698,0.0004829326321511746,0.2255216899859956,0.35312180038081076,0.0061699252306178995,0.002589791146519972,0.06944890355861251,0.3372406707520521,0.000856294792087377
2023-11-30,0.014192086354745568,0.027407265627195598,0.0015029060070042403,0.13398274275951014,0.3637788154083042,0.018090841735806492,0.04484126239880722,0.0673090362603334,0.32629623153724496,0.0025988119110481028
2023-12-29,0.016227601568129288,0.02400233981330566,0.004574029107529894,0.1248348488356525,0.33070060977318794,0.014276074943394727,0.05569412510674478,0.10047213529127516,0.32629611881418435,0.0029221167465957416
2024-01-31,0.01751508945526725,0.016305325128634376,0.004558417917636123,0.12483976628709371,0.3303357310962405,0.011697589552129354,0.0643677250915612,0.09992434982598389,0.3262753792973939,0.004180626348059574
2024-02-29,0.017290832236234274,0.04061968134880356,0.0007604284230680224,0.11914788315982729,0.33033011990614747,0.004356763769937554,0.06446990354423593,0.09596059553549113,0.3262801704019825,0.0007836216742722143
2024-03-28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2024-04-30,0.09993110834178912,0.0998715461136243,0.00026841018682240684,0.09404839063700013,0.3052678996134474,0.010243121505138961,0.03813597648900442,0.09999946570617056,0.24987496485200278,0.0023591165549998938
2024-05-31,0.10042915133785961,0.09987154554367508,0.00031182095819479237,0.06979653894222844,0.3125565231710607,0.004527520945941395,0.010036936518691515,0.09646191135443573,0.3043363783421969,0.0016716728857157908
2024-06-28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2024-07-31,0.09995431003277214,0.09999970368679104,0.0010784869924156848,0.0999951854647866,0.1965140049520107,0.0773360242288448,0.047241314335912825,0.1276156405117607,0.23249232990334634,0.017772999891359203
2024-08-30,0.1000269046227709,0.10000098728028504,0.002001763115206804,0.12759403085012916,0.19650097396779384,0.0772662097176054,0.024838866533410452,0.1276267926730371,0.2337441037018237,0.010399367537937647
2024-09-30,0.10007061127602752,0.0999915676609093,0.001574299489410777,0.13311097568158142,0.19649019376111876,0.0772801272479442,0.014199038223526606,0.12792525840027605,0.23445324629235148,0.014904681966853862
2024-10-31,0.10098871040935865,0.06810303493426609,0.0006879468845607962,0.232425678680764,0.14123121525176227,0.0772801265538742,0.010163537557804659,0.12800371679160144,0.23406097256139982,0.007055060374608175
2024-11-29,0.10140502364562229,0.06806316006668256,0.00042192011358988647,0.29633481253956456,0.0708782504367676,0.08341434379614114,0.01127315824210254,0.1281180964240449,0.23250974928606458,0.007581485449420032
2024-12-31,0.10140502436060894,0.06878100125664431,0.00014121458330102903,0.3089896064895654,0.07051262715863488,0.08283261435615387,0.0114094334795552,0.1159970679906842,0.23236467742298697,0.007566732901865098
